course_id,lecture_id,course_title,lecture_title
course_1554,lecture_7235,Spring Framework 5: Beginner to Guru,Database Initialization with Spring
course_340,lecture_2095,Building Real-Time REST APIs with Spring Boot - Blog App,Spring Boot REST API Error Handling Overview
course_1776,lecture_6353,Terraform on Azure with IaC DevOps SRE | Real-World 25 Demos,Step-03: Create Terraform Storage Account Resource
course_1322,lecture_4884,PL-300 certification: Microsoft Power BI Data Analyst,Waterfall charts
course_537,lecture_6512,Beginner to Pro in Excel: Financial Modeling and Valuation,Discounting cash flows
course_1064,lecture_5017,Mastering IELTS Writing Task 2: IELTS Band 7+ Preparation,Conditional Sentences
course_1774,lecture_9203,Automate Everything with Python,REST APIs and Python
course_1890,lecture_2483,Data Science Career Guide - Interview Preparation,Data with SQL - Interview Question 1
course_1564,lecture_7118,Master Three.js Scrollable pages with GSAP,Finally: Using the scroll to control the animation
course_333,lecture_3487,Angular Material In Depth (Angular 17),Angular Material Cards - How to Use Them?
course_193,lecture_1779,Marketing Psychology & Neuromarketing with Dekker Fraser MBA,Customer Journey Part 3
course_107,lecture_450,Docker & Kubernetes: The Complete Practical Guide,Creating Node web application
course_1942,lecture_826,AWS Certified Cloud Practitioner - AWS Certification,Step 01 - Introduction - AWS Certified Cloud Practitioner
course_1652,lecture_4811,AZ-700 Designing & Implementing Azure Networking with SIMS,Create a Private Link service
course_2182,lecture_439,MuleSoft (Mule4) for Beginners/Developers | Mule ESB | Mule,MuleSoft Interview - Part1
course_441,lecture_2192,Java Spring Tutorial Masterclass - Learn Spring Framework 5,Install Spring IDE
course_327,lecture_4428,"Azure Function, Logic Apps & Blob Storage for .NET Developer",6 Demo - Calling Azure Function
course_387,lecture_3009,Debugging SAP ABAP Code For Non Programmers,ABAP BAPI calls - SAP Demonstration
course_2160,lecture_1629,Advanced C Programming Course,Inline Functions
course_1627,lecture_5493,Certified Kubernetes Application Developer 2023,Layers of Docker Image
course_1580,lecture_3616,Administration of Red Hat Enterprise Linux 8 (2023),Lab: Managing Networking
course_2270,lecture_2796,SAP BTP For Beginners,Business Application Studio (BAS)
course_1304,lecture_1460,Advanced SQL Bootcamp,Stored Procedures Exercise
course_922,lecture_311,"[NEW] Master Microservices with SpringBoot,Docker,Kubernetes",Introduction to Distributed Tracing in microservices
course_1420,lecture_786,Ionic 7+ & NodeJS: Beginner to Pro-Build Food Delivery App,Publishing iOS App on App Store
course_1612,lecture_3062,Tricentis Tosca: ( Beginner to Intermediate ) in easy steps,Attributes of Automation Testing
course_1017,lecture_3220,The Data Strategy Course: Building a Data-driven Business,Defining data use cases walk through (part 1)
course_1782,lecture_4175,2023-24 Tableau Certified Data Analyst Training,Density Plots
course_2002,lecture_5351,Power Apps - Complete Guide to Microsoft PowerApps,Creating business rules 2
course_1551,lecture_4816,"AWS EKS Kubernetes-Masterclass | DevOps, Microservices",Step-04: Kubernetes Liveness & Readiness Probes Introduction
course_2390,lecture_6655,GCP - Google Cloud Professional Data Engineer Certification,Different Data Processing GCP Solution
course_1997,lecture_1257,CUDA programming Masterclass with C++,How to install CUDA toolkit and first look at CUDA program
course_292,lecture_678,Apache Spark 3 - Databricks Certified Associate Developer,DataFrameWriter Part II - PartitionBy
course_1183,lecture_340,"Python Mega Course: Learn Python in 60 Days, Build 20 Apps",▶️  From CSV to PDF #pandas
course_2317,lecture_1480,AZ-104 Microsoft Azure Administrator Exam Prep - OCT 2023,Overview of Azure Monitor
course_1288,lecture_8055,Financial Modeling & Valuation in Excel - Complete Course,Financial Statements - Fiscal Year Vs Calendar Year
course_2263,lecture_1579,[NEW] Building Microservices with Spring Boot & Spring Cloud,Circuit Breaker Pattern implementation using Resilience4j - Part 1
course_1323,lecture_3300,[NEW] Ultimate AWS Certified Cloud Practitioner CLF-C02,AWS Cloud Adoption Framework (CAF)
course_2170,lecture_1279,AI-900 Course Azure AI Fundamentals with Virtual Simulations,Introduction to responsible AI
course_1948,lecture_8811,The Business Intelligence Analyst Course 2023,Create Stored Procedures with MySQL Syntax
course_953,lecture_7159,Azure Architect Technologies,Lab - Connecting machines to a Log Analytics Workspace
course_2061,lecture_7963,Google Cloud Platform (GCP) Fundamentals for Beginners,Google Cloud Migration Tools
course_2039,lecture_6261,Grafana Beginners to Advance Crash Course || Free Lab Access,Using InfluxDB 2.x as a Datasource in Grafana
course_743,lecture_2019,The Data Literacy Course: Learn How to Work With Data,How to Get Started?
course_2022,lecture_3467,SAP Basis Administration,SAP Support Packages
course_865,lecture_3078,Apache Kafka Series - Kafka Cluster Setup & Administration,Hands-On: Demonstrating Kafka Resiliency
course_980,lecture_5421,The Complete Finance Manager Course,Best practices when implementing a new ERP system
course_389,lecture_4007,The Absolute Beginners Guide to Cyber Security - Part 3,Android Security Tweaks
course_1004,lecture_605,Complete AWS Cloud Practitioner Training - CLF-C02,AWS IoT Core
course_1153,lecture_6688,"The Complete EDM Production Course - Produce, Mix & Master",What You Need to Get Started
course_93,lecture_7365,Exploring AWS IoT,Using the MQTT.fx tool to test our MQTTs connection and send data to AWS IoT
course_1353,lecture_2454,The Complete Android 14 & Kotlin Development Masterclass,Adding The button Functionality to the questions activity
course_1794,lecture_9464,"Data Engineering Essentials using SQL, Python, and PySpark",Parameterize Spark SQL Solution for Partition Pruning
course_1581,lecture_8330,MuleSoft Certified Integration Architect Course - MCIA,Mule deployment models
course_2337,lecture_2624,Leadership & Management Skills: 2-in-1 Masterclass,Introduction: Learn Leadership Skills For The Workplace To Inspire & Influence
course_731,lecture_2134,Learn Cloud Computing with AWS in a Weekend,Step 01 - Getting Started with DevOps and CI CD in AWS
course_1331,lecture_4037,[NEW] AWS Certified Data Engineer Associate 2023 - Hands On!,Amazon S3 - Lifecycle Rules - Hands On
course_442,lecture_9479,Complete 2-in-1 Python for Business and Finance Bootcamp,Visualizing Frequency Distributions with plt.hist()
course_650,lecture_1298,"SAP HANA Implementation, Modeling and Reporting Course",SAP HANA Agile Data Mart
course_1271,lecture_2419,Career Hacking: The Ultimate Job Search Course (Now w/ AI!),Soft Skills: Practice Finding Common Ground with New People
course_1472,lecture_93,Tableau Data Analyst/Specialist Desktop Certification,Work with aggregation options
course_2274,lecture_7201,SQL for Data Analysis - with SQL Server,Entity Relationship Diagrams
course_1903,lecture_3389,Full Stack: React and Java Spring Boot - The Developer Guide,Creating a New React Project
course_1694,lecture_1166,ChatGPT 4 Prompt Writing: The Complete Guide,Crafting Complex Prompts
course_2333,lecture_7663,SAP : Supply Chain Logistics & Transportation in S/4 HANA,Introduction to SAP S/4 HANA Part 1
course_1636,lecture_4012,Become a Linear Algebra Master,Projections as linear transformations
course_908,lecture_4941,Data Engineering using Databricks on AWS and Azure,Create Azure Databricks Single Node Cluster
course_340,lecture_1537,Building Real-Time REST APIs with Spring Boot - Blog App,Configure and Run MySQL Image in a Container using Docker Compose
course_2189,lecture_356,Web Scraping and API Fundamentals in Python,Scraping HTML tables with the help of Pandas
course_1499,lecture_7493,Bookkeeping Basics Explained (Bookkeeping & Accounting),"Debit or credit (Part 1)? Assets, liabilities, revenues, and expenses"
course_1025,lecture_6021,"Mastering React With Interview Questions,eStore Project-2024",Creating Node Server with Express.js
course_1708,lecture_2704,Web Scraping in Python With BeautifulSoup and Selenium,Extracting Data From Nested HTML Tags
course_238,lecture_3544,Machine Learning Essentials (2023) - Master core ML concepts,Feature Selection - Code
course_1923,lecture_6883,"REST Microservices with Spring Boot, Maven, JPA and Docker",Transaction implementation
course_2105,lecture_940,Microsoft Excel - Excel from Beginner to Advanced,Consolidating Data from Multiple Worksheets
course_864,lecture_2515,Mastering Azure PowerShell,Lab - Azure Web App Logging
course_908,lecture_22,Data Engineering using Databricks on AWS and Azure,Cross-Region Replication for Disaster Recovery of AWS S3
course_1216,lecture_763,Penetration Testing and Ethical Hacking Complete Hands-on,Introduction to ethical hacking
course_2302,lecture_2866,React Redux Ecommerce - Master MERN Stack Web Development,Category Create
course_1170,lecture_1565,"Fraud Prevention, Dispute Resolution and PCI-DSS Masterclass",General Strategies: Internal Fraud
course_1860,lecture_4547,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Learn how to Resize and Rotate Objects within PowerPoint Slides
course_101,lecture_791,The Complete Cyber Security Course : Hackers Exposed!,Hash Functions
course_151,lecture_8850,PostgreSQL  Database Administration on Windows/Linux- Part 1,Auto-Vacuum in PostgreSQL
course_376,lecture_7733,Asp.Net MVC 5 - Ultimate Guide - In depth & Sample Project,Introduction to Web API
course_1634,lecture_1621,Essential Excel for Business Analysts and Consultants,Going fast around the Excel with shortcuts
course_966,lecture_6182,The Complete 2023 Software Testing Bootcamp,Loop Coverage
course_553,lecture_6635,Certified Kubernetes Administrator 2023,Monitoring Application Logs
course_1090,lecture_906,Learn OAuth 2.0 - Get started as an API Security Expert,Hands On: OAuth Flow on Facebook
course_291,lecture_6152,Process Improvement,Cycle time
course_734,lecture_178,AZ-305 Designing Microsoft Azure Infrastructure with SIMS!,API Management and integration in Azure
course_1288,lecture_8041,Financial Modeling & Valuation in Excel - Complete Course,Accounting For Balance Sheet - 3
course_2283,lecture_5760,Become RPA Master in Microsoft Power Automate Desktop,Write to  Excel Worksheet
course_920,lecture_6995,AI in Marketing,How to start
course_979,lecture_7816,TypeScript Complete Course - Beginner To Advanced  + Project,Difference Between a Type and an Interface
course_1480,lecture_260,Docker for the Absolute Beginner - Hands On - DevOps,Command vs Entrypoint
course_1764,lecture_8166,15 days of Power BI - Complete Microsoft Power BI Bootcamp,ChatGPT for DAX in Power BI
course_1645,lecture_1172,Google Professional Cloud Security Engineer Certification,How Google Secure GCP Infrastructure
course_1174,lecture_5413,DevOps Project Workshop | DevOps Project - 2,Execute Terraform manifest file setup EKS cluster
course_2310,lecture_8004,Build Uber Clone with Admin WEB Panel | Flutter & Firebase,Download and Install Flutter | MacOS
course_841,lecture_5934,The Complete 2020 Fullstack Web Developer Course,Getting started with GitHub
course_2299,lecture_8276,Dart and Flutter: The Complete Developer's Guide,"What's Flutter About, Anyways?"
course_514,lecture_8610,Linear Algebra and Geometry 3,Problem 2: Projection in the plane
course_1101,lecture_8735,Java Programming for Complete Beginners,Step 06 - Programming Tip 2 : Debugging with Eclipse
course_1573,lecture_6160,"Complete Google Workspace (G Suite), Beginner - Advanced",Introduction to Google Forms
course_98,lecture_2013,Financial Risk Management (FRM): Foundational FRM Principles,Managing Risks Intro
course_2263,lecture_8205,[NEW] Building Microservices with Spring Boot & Spring Cloud,Spring Boot REST API Global Exception Handling
course_911,lecture_3473,C# Advanced Concepts,Executing Stored Procedures
course_1188,lecture_2609,Ultimate AWS Certified Solutions Architect Professional 2023,AWS Certification Paths
course_142,lecture_5088,ISO/IEC 20000-1:2018. Service management system,Internal audit
course_2333,lecture_7664,SAP : Supply Chain Logistics & Transportation in S/4 HANA,Introduction to SAP S/4 HANA Part 2
course_1041,lecture_1437,"DevOps Deployment Automation with Terraform, AWS and Docker",Configure Terraform
course_1819,lecture_7426,Top 150+ QA Automation Interview Questions & Resume Tips,Part 3 - QA Behavioural Interview Questions
course_2178,lecture_7423,Learn ggplot2 in R for Data Visualization,Basics of R: Dataframes
course_2013,lecture_4080,Ionic React: Cross-Platform Mobile Development with Ionic,Building an Android App Bundle
course_1718,lecture_4846,Spring 6 & Spring Boot 3 for Beginners (Includes 5 Projects),How to Use DTO in Spring Boot Project
course_2270,lecture_2922,SAP BTP For Beginners,4 Technology Pillars of SAP BTP
course_216,lecture_7545,Microsoft Azure for .NET Developers,Add Queue Service
course_890,lecture_376,Getting Started With ClickHouse (2023 Edition),Data Definition Language - Part 1
course_298,lecture_6855,Node with React: Fullstack Web Development,The OAuth Flow
course_26,lecture_949,"Machine Learning A-Z™: AI, Python & R + ChatGPT Bonus [2023]",Natural Language Processing in Python - Step 4
course_286,lecture_7168,"SC-900 Microsoft Security, Compliance, Identity Fundamentals",Records Management
course_2224,lecture_8212,The Full Stack Web Development Bootcamp  2023 - MERN STACK,Generating Token Using JWT
course_1005,lecture_7524,Master Data Engineering using GCP Data Analytics,Pre-requisite Skills to Sign up for course on GCP Data Analytics
course_2248,lecture_838,AWS Serverless Design for IoT,Introduction of our Arduino sketch to communicate with AWS IoT Core
course_1382,lecture_7651,Figma for Mobile App Design: Ultimate Edition,Android interface components overview
